pair;A;B;ms;gar;interval;parson;shapeh;shapetime
8099;DEUT4474.JSON;DEUT4440.JSON;0,5925469805;0,0298507463;0,2456140351;0,4385964912;-0,03333333;-0,07678939
8100;DEUT4474.JSON;DEUT4441.JSON;0,6156609195;0,0144927536;0,325;0,55;-0,03333333;-0,11206897
8101;DEUT4474.JSON;DEUT4442.JSON;0,5517925561;0,0409090909;0,3265306122;0,5714285714;0,03192312;0,09344299
8102;DEUT4474.JSON;DEUT4443.JSON;0,574028462;0,0238095238;0,3191489362;0,5957446809;0,06576254;0,11115622
8103;DEUT4474.JSON;DEUT4444.JSON;0,4180435824;0,1796875;0,2820512821;0,4102564103;-0,03333333;-0,07227746
8104;DEUT4474.JSON;DEUT4445.JSON;0,3970990695;0,0095238095;0,2105263158;0,3552631579;-0,03333333;0,01773742
8105;DEUT4474.JSON;DEUT4446.JSON;0,5646209633;0,0301507538;0,3571428571;0,6666666667;-0,03333333;-0,13793103
8106;DEUT4474.JSON;DEUT4447.JSON;0,5928295618;0,25390625;0,3064516129;0,5;-0,03333333;-0,07227746
8107;DEUT4474.JSON;DEUT4448.JSON;0,4733656609;0,00625;0,2727272727;0,3636363636;0,03157625;0,06201783
8108;DEUT4474.JSON;DEUT4449.JSON;0,4083153736;0,1666666667;0,175;0,2666666667;-0,03333333;-0,06506355
8109;DEUT4474.JSON;DEUT4450.JSON;0,4090636973;0,0885416667;0,2272727273;0,2909090909;-0,03333333;-0,0703719
8110;DEUT4474.JSON;DEUT4451.JSON;0,6993833812;0,0408163265;0,3720930233;0,6046511628;-0,06474468;-0,11856127
8111;DEUT4474.JSON;DEUT4452.JSON;0,4705117679;0,0531400966;0,2564102564;0,6153846154;-0,03333333;-0,09195402
8112;DEUT4474.JSON;DEUT4453.JSON;0,4282977559;0,0621468927;0,21875;0,5;0,01731175;0,02228696
8113;DEUT4474.JSON;DEUT4454.JSON;0,4111932129;0,0607734807;0,28125;0,40625;-0,03448276;-0,06143487
8114;DEUT4474.JSON;DEUT4455.JSON;0,4034232884;0,0159453303;0,28125;0,53125;0,00134644;0,03369852
8115;DEUT4474.JSON;DEUT4456.JSON;0,3330596606;0,010989011;0,375;0,4375;-0,03703704;-0,09343768
8116;DEUT4474.JSON;DEUT4457.JSON;0,4094378592;0,0286458333;0,247311828;0,3440860215;-0,03333333;-0,05646527
8117;DEUT4474.JSON;DEUT4458.JSON;0,6320342433;0,0072992701;0,2686567164;0,447761194;-0,03333333;-0,10184108
8118;DEUT4474.JSON;DEUT4459.JSON;0,3416187739;0,14375;0,2666666667;0,4266666667;-0,0171955;0,30221165
8119;DEUT4474.JSON;DEUT4460.JSON;0,4935344828;0,0276816609;0,2613636364;0,3636363636;-0,03333333;-0,14942529
8120;DEUT4474.JSON;DEUT4461.JSON;0,3586063218;0,0099255583;0,1538461538;0,1893491124;-0,03333333;-0,02222862
8121;DEUT4474.JSON;DEUT4462.JSON;0,6744492337;0,0173160173;0,3214285714;0,5357142857;-0,03333333;-0,06370847
8122;DEUT4474.JSON;DEUT4463.JSON;0,3277572523;0,0099009901;0,3018867925;0,4905660377;-0,03333333;-0,07802459
8123;DEUT4474.JSON;DEUT4464.JSON;0,5260673235;0;0,2428571429;0,4428571429;-0,01666667;-0,06475494
8124;DEUT4474.JSON;DEUT4465.JSON;0,4672619048;0;0,256097561;0,3780487805;-0,03333333;-0,07062149
8125;DEUT4474.JSON;DEUT4466.JSON;0,1480730223;0;0,23;0,32;-0,0654043;-0,07412794
8126;DEUT4474.JSON;DEUT4467.JSON;0,6958812261;0,0228310502;0,3333333333;0,5;-0,03333333;-0,07284491
8127;DEUT4474.JSON;DEUT4468.JSON;0,5044471812;0,0509259259;0,170212766;0,5744680851;-0,01666667;-0,04487174
8128;DEUT4474.JSON;DEUT4469.JSON;0,4480021894;0,0086206897;0,2753623188;0,4202898551;-0,03333333;0,13182069
8129;DEUT4474.JSON;DEUT4470.JSON;0,2391215107;0;0,2830188679;0,4905660377;-0,03333333;-0,04536912
8130;DEUT4474.JSON;DEUT4471.JSON;0,5802681992;0,0262295082;0,2111111111;0,3555555556;-0,01666667;-0,11338411
8131;DEUT4474.JSON;DEUT4472.JSON;0,3975095785;0,0105263158;0,2564102564;0,6153846154;-0,03333333;-0,0471725
8132;DEUT4474.JSON;DEUT4473.JSON;0,6497545498;0,0536585366;0,38;0,56;-0,03333333;-0,03088406
8133;DEUT4474.JSON;DEUT4474.JSON;1;1;1;1;0,98186057;6,5514
8134;DEUT4474.JSON;DEUT4475.JSON;0,3090427443;0,064453125;0,2065217391;0,3152173913;-0,03333333;-0,07062149
8135;DEUT4474.JSON;DEUT4476.JSON;0,6708401752;0,0588235294;0,3695652174;0,5434782609;-0,03333333;-0,08505426
8136;DEUT4474.JSON;DEUT4477.JSON;0,67370091;0;0,3191489362;0,5531914894;-0,00065393;-0,0645595
8137;DEUT4474.JSON;DEUT4478.JSON;0,4129036672;0;0,2941176471;0,5294117647;-0,03333333;-0,18965517
8138;DEUT4474.JSON;DEUT4479.JSON;0,5264367816;0,0226293103;0,2019230769;0,3076923077;-0,00065393;-0,08754801
8139;DEUT4474.JSON;DEUT4480.JSON;0,1384940975;0,0363175676;0,2040816327;0,3265306122;-0,03333333;-0,18965517
8140;DEUT4474.JSON;DEUT4481.JSON;0,538960728;0,0175438596;0,1592920354;0,2743362832;-0,03333333;-0,11494253
8141;DEUT4474.JSON;DEUT4482.JSON;0,5997536946;0,0578947368;0,3409090909;0,6363636364;-0,00065393;-0,09887017
8142;DEUT4474.JSON;DEUT4483.JSON;0,2767001916;0,0121317158;0,2972972973;0,4189189189;-0,03333333;-0,0862069
8143;DEUT4474.JSON;DEUT4484.JSON;0,1555533786;0,0764150943;0,2079207921;0,3069306931;-0,03333333;-0,09330231
8144;DEUT4474.JSON;DEUT4485.JSON;0,6778188287;0,055;0,3076923077;0,641025641;-0,03322529;-0,08211574
8145;DEUT4474.JSON;DEUT4486.JSON;0,51272578;0,0379146919;0,2820512821;0,5384615385;-0,06504037;-0,14942529
8146;DEUT4474.JSON;DEUT4487.JSON;0,6320470717;0;0,2972972973;0,5135135135;-0,01666667;-0,2143972
8147;DEUT4474.JSON;DEUT4488.JSON;0,6252993295;0,0155642023;0,2586206897;0,4655172414;-0,01666667;-0,2143972
8148;DEUT4474.JSON;DEUT4489.JSON;0,6004036672;0,0523560209;0,2972972973;0,5135135135;-0,06504037;-0,14367816
8149;DEUT4474.JSON;DEUT4490.JSON;0,6372725096;0,016064257;0,2777777778;0,5185185185;-0,01666667;-0,13445565
8150;DEUT4474.JSON;DEUT4491.JSON;0,5542214012;0,0197044335;0,2432432432;0,5675675676;-0,03333333;-0,13880719
8151;DEUT4474.JSON;DEUT4492.JSON;0,6170677682;0;0,275862069;0,4655172414;-0,01666667;-0,13445565
8152;DEUT4474.JSON;DEUT4493.JSON;0,6211685824;0,0115384615;0,2592592593;0,5;-0,01666667;-0,2143972
8153;DEUT4474.JSON;DEUT4494.JSON;0,6059626437;0;0,3103448276;0,5;-0,01666667;-0,2143972
8154;DEUT4474.JSON;DEUT4495.JSON;0,6913858412;0,0187793427;0,3;0,6;-0,03333333;-0,11229559
8155;DEUT4474.JSON;DEUT4496.JSON;0,6134458812;0,0147601476;0,2857142857;0,5178571429;-0,01666667;-0,13445565
8156;DEUT4474.JSON;DEUT4497.JSON;0,5781677614;0,0311111111;0,3157894737;0,5789473684;-0,03333333;-0,13288184
8157;DEUT4474.JSON;DEUT4498.JSON;0,6030890805;0;0,2586206897;0,4655172414;-0,01666667;-0,2143972
8158;DEUT4474.JSON;DEUT4499.JSON;0,6457307061;0,0055248619;0,3333333333;0,5555555556;-0,01666667;-0,19686357
8159;DEUT4474.JSON;DEUT4500.JSON;0,6183634373;0;0,2195121951;0,5609756098;-0,01666667;-0,13445565
8160;DEUT4474.JSON;DEUT4501.JSON;0,5349616858;0;0,2156862745;0,3921568627;-0,03333333;-0,09157306
8161;DEUT4474.JSON;DEUT4502.JSON;0,4068187261;0,140625;0,2297297297;0,3918918919;-0,03333333;-0,08499795
8162;DEUT4474.JSON;DEUT4503.JSON;0,6661193213;0,1369047619;0,25;0,46875;-0,04545455;-0,11737812
8163;DEUT4475.JSON;DEUT4398.JSON;0,5191496049;0,0058252427;0,3260869565;0,4782608696;0,00682645;-0,01614719
8164;DEUT4475.JSON;DEUT4399.JSON;0,3345905172;0;0,2608695652;0,4565217391;-0,00117518;-0,033444
8165;DEUT4475.JSON;DEUT4400.JSON;0,5143902658;0,0051107325;0,2474226804;0,4432989691;-0,00082262;-0,00355281
8166;DEUT4475.JSON;DEUT4401.JSON;0,1779588721;0,1220930233;0,1956521739;0,2608695652;-0,02173913;-0,05225152
8167;DEUT4475.JSON;DEUT4402.JSON;0,2336790589;0,03125;0,2717391304;0,4130434783;-0,02602848;-0,06845238
8168;DEUT4475.JSON;DEUT4403.JSON;0,1754332795;0,0387596899;0,1630434783;0,2608695652;-0,06181764;-0,15942029
8169;DEUT4475.JSON;DEUT4404.JSON;0,2359689296;0,076171875;0,1956521739;0,2934782609;-0,02;-0,06262095
8170;DEUT4475.JSON;DEUT4405.JSON;0,1305226293;0,0600775194;0,2282608696;0,3152173913;-0,01785714;-0,03128536
8171;DEUT4475.JSON;DEUT4406.JSON;0,4683908046;0,234375;0,2608695652;0,3695652174;-0,01388889;-0,07619048
8172;DEUT4475.JSON;DEUT4407.JSON;0,5714237608;0;0,1847826087;0,402173913;-0,01685936;-0,0184102
8173;DEUT4475.JSON;DEUT4408.JSON;0,4951508621;0,012987013;0,1847826087;0,3913043478;-0,00892857;-0,02494365
8174;DEUT4475.JSON;DEUT4409.JSON;0,706698049;0,0125984252;0,3043478261;0,4456521739;0,00660624;-0,0075454
8175;DEUT4475.JSON;DEUT4410.JSON;0,5286907328;0,046875;0,2173913043;0,402173913;-0,03822559;-0,03203374
8176;DEUT4475.JSON;DEUT4411.JSON;0,1796426006;0,072265625;0,0652173913;0,2391304348;-0,04545455;-0,05473968
8177;DEUT4475.JSON;DEUT4412.JSON;0,2534684806;0,0251937984;0,2173913043;0,402173913;-0,01086957;-0,05241649
8178;DEUT4475.JSON;DEUT4413.JSON;0,2489785381;0,013618677;0,2826086957;0,4456521739;0,00890361;0,02712258
8179;DEUT4475.JSON;DEUT4414.JSON;0,4221668463;0,041015625;0,3804347826;0,4891304348;0,03264156;0,07160671
8180;DEUT4475.JSON;DEUT4415.JSON;0,0992277299;0,013592233;0,2391304348;0,3695652174;-0,01219512;-0,01808426
8181;DEUT4475.JSON;DEUT4416.JSON;0,324768768;0,003875969;0,3369565217;0,4673913043;-0,00746269;-0,02039731
8182;DEUT4475.JSON;DEUT4417.JSON;0,4387806097;0,1227436823;0,4166666667;0,5227272727;-0,00082262;0,00768315
8183;DEUT4475.JSON;DEUT4418.JSON;0,3876391882;0,0038240918;0,3260869565;0,4565217391;-0,03532437;0,16437464
8184;DEUT4475.JSON;DEUT4419.JSON;0,2765804598;0,0019047619;0,3043478261;0,4347826087;0,03103624;0,04912504
8185;DEUT4475.JSON;DEUT4420.JSON;0,2754579741;1,11022302462516E-15;0,3043478261;0,4347826087;0,03053565;0,04831971
8186;DEUT4475.JSON;DEUT4421.JSON;0,2398976293;0,15625;0,1413043478;0,2717391304;-0,04347826;-0,10721634
8187;DEUT4475.JSON;DEUT4422.JSON;0,3463766164;0,044921875;0,1847826087;0,3260869565;-0,02857143;-0,03959478
8188;DEUT4475.JSON;DEUT4423.JSON;0,6656339799;0;0,402173913;0,5326086957;-0,01796815;-0,01012751
8189;DEUT4475.JSON;DEUT4424.JSON;0,118826329;0,0639534884;0,1956521739;0,2717391304;0,0823135;0,21767025
8190;DEUT4475.JSON;DEUT4425.JSON;0,2326014727;0,083984375;0,3369565217;0,4347826087;-0,00164525;-0,02651515
8191;DEUT4475.JSON;DEUT4426.JSON;0,2041576868;0,0872093023;0,347826087;0,4239130435;-0,01086957;-0,04814815
8192;DEUT4475.JSON;DEUT4427.JSON;0,1527029454;0;0,2934782609;0,4456521739;-0,02046372;-0,02088545
8193;DEUT4475.JSON;DEUT4428.JSON;0,1701014727;0,0445736434;0,2717391304;0,3695652174;-0,02631579;-0,0626
8194;DEUT4475.JSON;DEUT4429.JSON;0,2772315014;0,12109375;0,1847826087;0,3043478261;-0,01923077;-0,02259356
8195;DEUT4475.JSON;DEUT4430.JSON;0,0842088721;0,0330097087;0,1847826087;0,3043478261;-0,01923077;-0,04610371
8196;DEUT4475.JSON;DEUT4431.JSON;0,2635708513;0,0703125;0,25;0,3369565217;-0,00246787;-0,01978325
8197;DEUT4475.JSON;DEUT4432.JSON;0,237652658;0,08203125;0,1956521739;0,3043478261;-0,05298655;-0,11047654
8198;DEUT4475.JSON;DEUT4433.JSON;0,1120016164;0;0,25;0,4130434783;-0,01;-0,02986411
8199;DEUT4475.JSON;DEUT4434.JSON;0,4749461207;0;0,3260869565;0,5434782609;-0,01190476;-0,05220884
8200;DEUT4475.JSON;DEUT4435.JSON;0,3292587105;0,0355756792;0,347826087;0,4782608696;-0,00793651;-0,03242996
8201;DEUT4475.JSON;DEUT4436.JSON;0,2283921516;0,048828125;0,1956521739;0,3369565217;-0,00177744;0,06186355
8202;DEUT4475.JSON;DEUT4437.JSON;0,2219378592;0,0174418605;0,3152173913;0,4565217391;0,00803112;-0,01920539
8203;DEUT4475.JSON;DEUT4438.JSON;0,7489111889;0,123046875;0,3152173913;0,4347826087;0,03786421;0,09044999
8204;DEUT4475.JSON;DEUT4439.JSON;0,4963538278;0,0152046784;0,3913043478;0,5543478261;-0,00609756;-0,02447984
8205;DEUT4475.JSON;DEUT4440.JSON;0,4489718032;0,03125;0,3695652174;0,4565217391;-0,00134611;-0,02777778
8206;DEUT4475.JSON;DEUT4441.JSON;0,2303565014;0,0620155039;0,2282608696;0,347826087;-0,01315789;0,05408772
8207;DEUT4475.JSON;DEUT4442.JSON;0,2102415589;0,019379845;0,1956521739;0,3369565217;-0,03274195;-0,03790385
8208;DEUT4475.JSON;DEUT4443.JSON;0,2108028017;0;0,2173913043;0,347826087;-0,02222222;-0,07254756
8209;DEUT4475.JSON;DEUT4444.JSON;0,6419607579;0,0050847458;0,2608695652;0,4347826087;0,01294241;-0,01310489
8210;DEUT4475.JSON;DEUT4445.JSON;0,1566316451;0,013592233;0,4130434783;0,5;-0,00107299;-0,0122549
8211;DEUT4475.JSON;DEUT4446.JSON;0,2241828305;0,0174418605;0,2717391304;0,4130434783;-0,0125;-0,00383419
8212;DEUT4475.JSON;DEUT4447.JSON;0,4452788254;0,041015625;0,2934782609;0,4347826087;0,01788406;-0,01820123
8213;DEUT4475.JSON;DEUT4448.JSON;0,5085645654;0,0214424951;0,3043478261;0,4891304348;0,01143748;-0,01090258
8214;DEUT4475.JSON;DEUT4449.JSON;0,5925713901;0;0,5;0,6083333333;0,02103567;0,07408893
8215;DEUT4475.JSON;DEUT4450.JSON;0,578282148;0;0,3181818182;0,4636363636;0,02103567;0,0424069
8216;DEUT4475.JSON;DEUT4451.JSON;0,3427285381;0,0523255814;0,2282608696;0,3804347826;-0,03462566;-0,05416667
8217;DEUT4475.JSON;DEUT4452.JSON;0,1667340158;0,05078125;0,2173913043;0,3695652174;-0,00200098;-0,02777778
8218;DEUT4475.JSON;DEUT4453.JSON;0,143902658;0,0755813953;0,152173913;0,2826086957;-0,05494901;-0,02498205
8219;DEUT4475.JSON;DEUT4454.JSON;0,1467088721;0,0639534884;0,2391304348;0,3152173913;-0,00255297;-0,04166667
8220;DEUT4475.JSON;DEUT4455.JSON;0,5426095546;0,025390625;0,2282608696;0,3043478261;0,06761466;0,12613378
8221;DEUT4475.JSON;DEUT4456.JSON;0,1137751437;0,0639534884;0,2173913043;0,3152173913;0,07011891;0,1539124
8222;DEUT4475.JSON;DEUT4457.JSON;0,5984644397;0,0018248175;0,3225806452;0,4838709677;-0,0164847;-0,0269782
8223;DEUT4475.JSON;DEUT4458.JSON;0,3197175826;0,0271317829;0,25;0,4130434783;-0,02392941;0,039754
8224;DEUT4475.JSON;DEUT4459.JSON;0,6955931214;0,0050847458;0,2608695652;0,4565217391;-0,02181799;-0,02390578
8225;DEUT4475.JSON;DEUT4460.JSON;0,4676499641;0,0053763441;0,347826087;0,5;-0,00581395;-0,03116077
8226;DEUT4475.JSON;DEUT4461.JSON;0,5330347522;0;0,3668639053;0,449704142;-0,00555556;-0,02996255
8227;DEUT4475.JSON;DEUT4462.JSON;0,3404835668;0,05078125;0,2391304348;0,3913043478;-0,02747451;-0,05217116
8228;DEUT4475.JSON;DEUT4463.JSON;0,1229458513;0,0252427184;0,3260869565;0,4130434783;-0,00164525;0,00417727
8229;DEUT4475.JSON;DEUT4464.JSON;0,2121161099;0,0055658627;0,2391304348;0,4130434783;-0,01470588;-0,03758323
8230;DEUT4475.JSON;DEUT4465.JSON;0,2073679957;0;0,347826087;0,5326086957;0,02396469;0,10557949
8231;DEUT4475.JSON;DEUT4466.JSON;0,4432524087;0,0888278388;0,35;0,46;-0,02166117;0,00529642
8232;DEUT4475.JSON;DEUT4467.JSON;0,339922324;0,007751938;0,3260869565;0,4347826087;-0,00009412;-0,07062151
8233;DEUT4475.JSON;DEUT4468.JSON;0,1846039871;0,0620155039;0,1847826087;0,3695652174;-0,03371871;-0,05774109
8234;DEUT4475.JSON;DEUT4469.JSON;0,1769823096;0,009596929;0,2934782609;0,4347826087;-0,00746269;-0,04185929
8235;DEUT4475.JSON;DEUT4470.JSON;0,0936153017;0,0019120459;0,2826086957;0,4130434783;0,05862952;0,09350088
8236;DEUT4475.JSON;DEUT4471.JSON;0,3938240841;0;0,3043478261;0,4782608696;-0,00568182;-0,02681992
8237;DEUT4475.JSON;DEUT4472.JSON;0,1388514727;0,0486381323;0,25;0,3804347826;0,01106992;-0,03077335
8238;DEUT4475.JSON;DEUT4473.JSON;0,3435704023;0,048828125;0,2934782609;0,4239130435;-0,01041667;-0,01672377
8239;DEUT4475.JSON;DEUT4474.JSON;0,3090427443;0,064453125;0,2065217391;0,3152173913;-0,03333333;-0,07062149
8240;DEUT4475.JSON;DEUT4475.JSON;1;1;1;1;0,94940673;6,5514
8241;DEUT4475.JSON;DEUT4476.JSON;0,2878053161;0,0484496124;0,2826086957;0,3804347826;-0,00168264;0,09404769
8242;DEUT4475.JSON;DEUT4477.JSON;0,3424479167;0,021484375;0,2608695652;0,3913043478;-0,01111111;-0,02757041
8243;DEUT4475.JSON;DEUT4478.JSON;0,1472701149;0,07421875;0,2282608696;0,347826087;-0,015625;-0,04783441
8244;DEUT4475.JSON;DEUT4479.JSON;0,3576912716;0,0049180328;0,1923076923;0,4038461538;-0,00555556;-0,02056917
8245;DEUT4475.JSON;DEUT4480.JSON;0,4138659133;0,1461148649;0,3163265306;0,4897959184;-0,00555556;0,04941787
8246;DEUT4475.JSON;DEUT4481.JSON;0,3760888111;0;0,2477876106;0,4159292035;-0,00082262;-0,01845614
8247;DEUT4475.JSON;DEUT4482.JSON;0,2158539871;0,05859375;0,2826086957;0,4130434783;-0,01190476;-0,06097561
8248;DEUT4475.JSON;DEUT4483.JSON;0,5851293103;0,0568965517;0,3586956522;0,4891304348;-0,00102828;0,04341902
8249;DEUT4475.JSON;DEUT4484.JSON;0,4546434169;0,2047169811;0,3168316832;0,4653465347;-0,01179916;0,13006558
8250;DEUT4475.JSON;DEUT4485.JSON;0,2573971803;0,06640625;0,2391304348;0,3586956522;0,02658441;-0,05163221
8251;DEUT4475.JSON;DEUT4486.JSON;0,2010708513;0,009765625;0,1956521739;0,3369565217;-0,05538821;-0,06343711
8252;DEUT4475.JSON;DEUT4487.JSON;0,2309177443;0,0445736434;0,2173913043;0,347826087;-0,04238924;-0,19117647
8253;DEUT4475.JSON;DEUT4488.JSON;0,3306618175;0,015503876;0,2282608696;0,402173913;-0,02649327;-0,11818182
8254;DEUT4475.JSON;DEUT4489.JSON;0,2314789871;0,0581395349;0,2173913043;0,2934782609;-0,05538821;-0,05341765
8255;DEUT4475.JSON;DEUT4490.JSON;0,3359936243;0;0,2065217391;0,3913043478;-0,01923077;-0,07843137
8256;DEUT4475.JSON;DEUT4491.JSON;0,2278309088;0,0445736434;0,152173913;0,347826087;-0,01428571;-0,06937476
8257;DEUT4475.JSON;DEUT4492.JSON;0,3309424389;0,0056285178;0,2065217391;0,402173913;-0,01785714;-0,07272727
8258;DEUT4475.JSON;DEUT4493.JSON;0,3371161099;0;0,1956521739;0,3804347826;-0,02853122;-0,12745098
8259;DEUT4475.JSON;DEUT4494.JSON;0,3272943606;0;0,2717391304;0,402173913;-0,02649327;-0,11818182
8260;DEUT4475.JSON;DEUT4495.JSON;0,3227033944;0,0968992248;0,2282608696;0,3260869565;0,02379285;0,01862538
8261;DEUT4475.JSON;DEUT4496.JSON;0,3292587105;0;0,1847826087;0,402173913;-0,01851852;-0,0754717
8262;DEUT4475.JSON;DEUT4497.JSON;0,2292340158;0,0658914729;0,1956521739;0,3369565217;-0,04121176;-0,09951048
8263;DEUT4475.JSON;DEUT4498.JSON;0,327574982;0;0,2173913043;0,402173913;-0,02649327;-0,11818182
8264;DEUT4475.JSON;DEUT4499.JSON;0,2331627155;0,083984375;0,2173913043;0,3369565217;-0,04363598;-0,1969697
8265;DEUT4475.JSON;DEUT4500.JSON;0,2309177443;0,0678294574;0,1739130435;0,3260869565;-0,02857143;-0,11764706
8266;DEUT4475.JSON;DEUT4501.JSON;0,1934940733;0,0426356589;0,3695652174;0,4456521739;-0,03027803;0,33162337
8267;DEUT4475.JSON;DEUT4502.JSON;0,6540274784;0,0234375;0,4130434783;0,5434782609;-0,02060588;0,15904299
8268;DEUT4475.JSON;DEUT4503.JSON;0,2404588721;0,138671875;0,1739130435;0,2391304348;-0,06743742;0,04687816
8269;DEUT4476.JSON;DEUT4398.JSON;0,4844827586;0,1513157895;0,3676470588;0,5441176471;0,0093088;-0,03488372
8270;DEUT4476.JSON;DEUT4399.JSON;0,5767780172;0;0,3076923077;0,5692307692;0,02067244;-0,03100775
8271;DEUT4476.JSON;DEUT4400.JSON;0,4377052545;0,1755952381;0,2886597938;0,4536082474;0,02067244;-0,01162791
8272;DEUT4476.JSON;DEUT4401.JSON;0,4922413793;0,075;0,3695652174;0,4347826087;-0,04347826;-0,06818182
8273;DEUT4476.JSON;DEUT4402.JSON;0,56875;0,043715847;0,2372881356;0,5254237288;-0,01136364;-0,06976744
8274;DEUT4476.JSON;DEUT4403.JSON;0,5227729885;0;0,3260869565;0,4782608696;-0,02083333;-0,12318841
8275;DEUT4476.JSON;DEUT4404.JSON;0,6027298851;0,0177514793;0,347826087;0,5217391304;-0,05995906;0,03274286
8276;DEUT4476.JSON;DEUT4405.JSON;0,4006106322;0,03125;0,2608695652;0,5;-0,06801677;-0,03022963
8277;DEUT4476.JSON;DEUT4406.JSON;0,4926259297;0,0398550725;0,3043478261;0,4130434783;-0,02777778;-0,05238095
8278;DEUT4476.JSON;DEUT4407.JSON;0,405109945;0,097826087;0,2967032967;0,4505494505;-0,01136364;-0,01786869
8279;DEUT4476.JSON;DEUT4408.JSON;0,4897030651;0,198630137;0,2586206897;0,5344827586;-0,03357138;-0,01252483
8280;DEUT4476.JSON;DEUT4409.JSON;0,2475612523;0,0261437908;0,296875;0,53125;0,01867188;0,04783404
8281;DEUT4476.JSON;DEUT4410.JSON;0,4875604961;0,1973684211;0,2857142857;0,5357142857;-0,02272727;-0,01786869
8282;DEUT4476.JSON;DEUT4411.JSON;0,5191810345;0,0697674419;0,1304347826;0,4565217391;-0,04545455;-0,05562945
8283;DEUT4476.JSON;DEUT4412.JSON;0,6377873563;0;0,2083333333;0,5208333333;-0,01136364;-0,03547462
8284;DEUT4476.JSON;DEUT4413.JSON;0,5903376437;0,0611111111;0,3559322034;0,5254237288;-0,02272727;0,08683746
8285;DEUT4476.JSON;DEUT4414.JSON;0,560105364;0,0625;0,4166666667;0,6;-0,00168264;-0,01937984
8286;DEUT4476.JSON;DEUT4415.JSON;0,2887931034;0,0115606936;0,2608695652;0,5869565217;-0,03636901;-0,02560029
8287;DEUT4476.JSON;DEUT4416.JSON;0,6417624521;0,0833333333;0,3623188406;0,6231884058;-0,00320244;0,17179736
8288;DEUT4476.JSON;DEUT4417.JSON;0,1384203731;0,0180505415;0,2575757576;0,3484848485;0,04134487;0,07536427
8289;DEUT4476.JSON;DEUT4418.JSON;0,5172413793;0,012195122;0,2173913043;0,4782608696;-0,01190476;-0,1300813
8290;DEUT4476.JSON;DEUT4419.JSON;0,6188577586;0,0769230769;0,3333333333;0,5238095238;-0,00168264;-0,01937984
8291;DEUT4476.JSON;DEUT4420.JSON;0,6151939655;0,0638297872;0,34375;0,53125;-0,00168264;-0,01937984
8292;DEUT4476.JSON;DEUT4421.JSON;0,6024425287;0,0173410405;0,3260869565;0,4782608696;-0,04347826;-0,07145613
8293;DEUT4476.JSON;DEUT4422.JSON;0,6447557471;0,0327102804;0,3913043478;0,5217391304;-0,02857143;-0,0002023
8294;DEUT4476.JSON;DEUT4423.JSON;0,3475574713;0;0,2738095238;0,4523809524;-0,01136364;0,07980954
8295;DEUT4476.JSON;DEUT4424.JSON;0,3595905172;0,1;0,2391304348;0,3913043478;0,0363283;0,19567117
8296;DEUT4476.JSON;DEUT4425.JSON;0,5524425287;0,0476190476;0,2978723404;0,5531914894;0,02067244;-0,00775194
8297;DEUT4476.JSON;DEUT4426.JSON;0,5456178161;0,049382716;0,3125;0,4791666667;-0,01136364;-0,03100775
8298;DEUT4476.JSON;DEUT4427.JSON;0,3382183908;0,0050505051;0,3648648649;0,4864864865;-0,01136364;0,00331466
8299;DEUT4476.JSON;DEUT4428.JSON;0,4670977011;0,0060240964;0,3260869565;0,4782608696;-0,02631579;-0,0411046
8300;DEUT4476.JSON;DEUT4429.JSON;0,6144396552;0,0090909091;0,3260869565;0,5217391304;-0,01923077;0,00689382
8301;DEUT4476.JSON;DEUT4430.JSON;0,2622844828;0,0120481928;0,3260869565;0,5217391304;-0,01923077;-0,06101634
8302;DEUT4476.JSON;DEUT4431.JSON;0,6206896552;0,0693641618;0,5434782609;0,652173913;0,2547879;1,12236542
8303;DEUT4476.JSON;DEUT4432.JSON;0,5916666667;0,08125;0,2826086957;0,5;-0,01785714;-0,10441262
8304;DEUT4476.JSON;DEUT4433.JSON;0,3369252874;0,0053763441;0,275862069;0,5172413793;-0,03457554;-0,03352079
8305;DEUT4476.JSON;DEUT4434.JSON;0,5021751277;0,1631944444;0,3139534884;0,4651162791;-0,02272727;-0,08139535
8306;DEUT4476.JSON;DEUT4435.JSON;0,5848299808;0,0364583333;0,3538461538;0,5384615385;-0,04310505;-0,02737963
8307;DEUT4476.JSON;DEUT4436.JSON;0,5587284483;0,024691358;0,2826086957;0,5;-0,01612903;0,10690268
8308;DEUT4476.JSON;DEUT4437.JSON;0,5099497126;0,0125;0,3703703704;0,5555555556;0,0093088;0,04621395
8309;DEUT4476.JSON;DEUT4438.JSON;0,3185072335;0,0106837607;0,3653846154;0,5384615385;0,0189898;0,06445474
8310;DEUT4476.JSON;DEUT4439.JSON;0,1747858382;0,0176056338;0,369047619;0,4880952381;-0,01429856;0,04778337
8311;DEUT4476.JSON;DEUT4440.JSON;0,5408456486;0,0763358779;0,4385964912;0,5964912281;0,02067244;-0,01550388
8312;DEUT4476.JSON;DEUT4441.JSON;0,5925646552;0,0294117647;0,3260869565;0,5652173913;-0,01733736;0,29872896
8313;DEUT4476.JSON;DEUT4442.JSON;0,5614224138;0,0284090909;0,3265306122;0,5918367347;-0,01136364;0,20252985
8314;DEUT4476.JSON;DEUT4443.JSON;0,561566092;0,018404908;0,2978723404;0,5531914894;-0,02272727;0,25789841
